tweet_id,tweet,sentiment
8846,"From #SXSW: @mention says @mention playing with NFC for next gen devices. Nexus S now, iPhone 5 next?",3
1020,Excellent presentation on digital magazines {link} #touchingstories #SXSW,1
2461,"free #iPad Lounge open daily for #SXSW serving art made on iPads, and local art, free coffee, @mention Austin Details {link} #photo",1
6181,RT @mention It's not a rumor: Apple is opening up a temporary store in downtown Austin for #SXSW and the #iPad2 launch - {link},1
4927,How many of you don't use apple? Cause no one uses windows voluntarily.  #Kawasaki #thisisdare #SXSW,1
3705,I'm spotting a lot of #iPad 2's in the wild here at #SXSW. They only started selling them at 5pm yesterday...,1
1547,@mention @mention @mention Can hear them workin hard in there #apple must be payin them plenty #sxsw {link},1
3106,Google previews updated Blogger interface at #SXSW {link},1
2572,That sounds...fantastic. RT @mention At the Google party...awesome. #SXSW,2
4988,are you going to check out the #Apple pop-up shop during #sxsw #sxswi? let us know! {link} #ipad2,1
4482,"@mention Nah, I'm traveling to #sxsw but I called my Apple guy.",1
8232,The flight from SF to Austin is filled with Google tshirts and YouTube fleeces. #sxsw,1
2826,I connected my bluetooth keyboard to my iPhone! Hello fast blogging while I'm at #SXSW,2
8902,@mention Which is to say iPad is going to be ubiquitous a lot faster than anyone expected a year or even 6 mo. ago. #newsapps #sxsw,1
2187,#Google Saving Drivers Time and Fuel {link} #seo #sem #googlemaps #mobile #topnews #sxsw,2
8747,Need to buy an iPad2 while I'm in Austin at #sxsw. Not sure if I'll need to Q up at an Austin Apple store?,2
3312,Good design means getting simple. @mention talk/text are ways to impact healthcare in Africa now. Forget the iPhone? #amhealth #sxsw,1
2719,Trying the Steve Wozniak drink free thanks to Google #H4ckers #SXSW   @mention Speakeasy {link},2
5649,RT @mention CrisisCommons: Monitoring and Collection of Datasets  - call for volunteers issued - {link} #sxsw #JapanQuake,1
4437,Lisa Cohen just announced that @mention will have an iphone app out this month. Sweet! #comCom #SXSW,2
524,Grab some free music: SXSW 2011 Showcasing Artists MP3 Torrents are in the wild. {link} #sxsw,1
4689,That's funny. Think I see you everywhere RT @mention Look for me at sxsw. I'm the bearded guy in plaid on an iPhone.  #sxsw  #nfusion,1
4145,Barry Diller's pragmatic and straight forward which is nice. Looks like he wants us to grab pitchforks vs. Apple #SXSW,0
4581,I covet #New IPad. {link} #SXSW,2
7993,Great presentation on iPad Headaches. Great thinking on UX for the wundertablet. @mention #SXSW,2
1448,Good info! RT @mention How to improve website rankings: Advice from Google &amp; Bing at #SXSW {link},2
3752,"Hmm iPad Interface talk, UX Research? hmm I like the sound of The Politics Behind HTML5! #sxsw",2
494,I think I fell a bit more in love with #google today. Thanks for throwing the nerd party at the speakeasy during #SxSW,2
3911,@mention It's actually true! Apple is opening up a temporary store in downtown Austin for #SXSW &amp;iPad2 launch {link},1
8993,Looks very interesting.  Good luck at #SxSW Localmind Available on the iPhone {link},2
7654,Just met Rebecca Moore fr google @mention - amazing #womenintech come see her room6ab Austin conf ctr #sxswi #sxsw,1
831,I was too lazy to google it. #SXSW,1
1855,"Quick, enable the bubble barriers over #PAXEast, #SXSW and all Apple stores. Protect your new #nerdking.",1
4043,"Msft panel on touch interfaces shows a bunch of tablets, but no iPad #sxsw #DontBeHatin",2
2356,"Just launched the pop-up Apple Store at #SXSW. It's our &quot;vintage&quot; store format: Mostly iPods and snarky employees. Ah, the good old days.",0
2594,What's the #Buzz: #Billings entrepreneurs win tech award at #SXSW for @mention {link} via @mention #technology,1
4951,40% of Google Maps usage is Mobile.  wow. @mention #sxsw  via @mention,1
4999,eww and LOL. RT @mention Just saw a guy tweeting on his iPad while peeing... This is #sxsw,1
7774,"HUZZAH!  RT @mention &quot;Google before you tweet&quot; is the new &quot;think before you speak.&quot; - Mark Belinsky, #911tweets panel at #SXSW. #umassjour",1
3265,Google might launching a social network called Circles at #SXSW ... of course {link},3
8728,Yup #showusyouricrazy RT @mention Apple's pop-up store @mention #SXSW on the day of iPad2 release could b the most genius move in mktg history,2
2654,One of the Google Doodle guys has a wacky powerglove thing that I want to play with. #SXSW  {link},1
7800,"Per this rumor, Google may preview its big social strategy at an '80s-themed costume party at #SXSW. Yep. {link} {link}",2
6873,RT @mention Watching the iPad-made movie at #busy makes me wish I was at whatever party they were at when they made it instead of... here. #SXSW,1
4100,&quot;Apple opening a temporary store in Austin for SXSW and the iPad 2 launch:&quot; {link} #SXSW,1
7292,Sitting down to accessibility and disabilities and iPad. #sxsw,1
8373,I just rated GSD&amp;M Idea City LLC 5 stars. @mention &quot;Hotspot #sxsw party... Epic&quot; {link},1
8893,@mention What is the most optimal way to access my Lanyrd account on my iPhone while at #SXSW?,1
5601,RT @mention Catch our talk on Text-To-Speech for Android &amp; Chrome at The League of Extraordinary Hackers. {link} #SXSW,1
4315,I guess @mention has no excuse not to get an iPad 2: {link} #sxsw,2
3503,#SXSWi iPhone gone. Yellow cab minivan 350 if anyone at #SXSW happens to get in a yellow minivan cab.,1
5902,"RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today @mention #SXSW {link} via @mention #socialmedia",1
7462,I'm so happy this exist! Going to try and do the whole #sxsw trip w/o a laptop. iPhone &amp; iPad only.  {link},2
1279,ÛÏ@mention Unloading at #apple store corner of 6th and congress in Austin. Temp store for #SXSW  {link} / dis awesome!,2
362,Celebrate Beauty of the Web @mention the MSFT #IE9 launch &amp; play our new #html5 game to win an iPad2 {link} #sxsw,2
1905,"Snotty Dbag at #sxsw &quot;actually, its android. Droid is a brand name. There's a difference&quot; die.",1
3483,not launching today. dev w @mention input rt @mention Google to Launch Major New Social Network - Circles {link} #sxsw,1
2769,I want one!! It's not a rumor: Apple is opening up a temporary store in downtown Austin for #SXSW and the iPad 2 launch {link},2
5857,"RT @mention Google says the future is location, location, location: {link} #SXSW #CNN",1
7672,"Very Interesting --&gt;&gt; RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw",1
424,excellent deck there too RT @mention Nth time lucky: Google's new social network about to launch. Maybe. {link} #sxsw,1
5713,RT @mention FedEx Trucks keep arriving as TV crews interview people in line for first iPad2 at #SXSW PopUp Apple Store.  {link},1
3150,iTunes offers up a free SXSW sampler featuring a selection of 22 of this year's performers - {link} #iTunes #SXSW,1
5870,"RT @mention Google to Launch Major New Social Network Called Circles, {link} #sxsw - Brazil's orkut users have been waiting.",1
5123,RT @mention @mention from Google taking the mic  #health2dev  #SXSW,1
820,Google to launch new social portal today at #SXSW?  {link},1
6255,"RT @mention Line for Source Code is even longer than for iPad 2. Take that, Apple. #sxsw",0
8420,"Checkout the #TronLoungeSXSW to see Disney 2nd screen, FREE iPad app &amp; TronLegacy R3CONF1GUR3D Soundtrax #SXSW",1
3193,@mention Free #SXSW Featured Artists sampler on iTunes: {link},1
4946,40% of google map search is mobile #sxsw (@mention ACC - Ballroom D w/ 78 others) {link},1
7528,"Is twitter broken? Or is it my iPad. Can't follow the SXSW hash right now. Wow, that might be my nerdiest tweet yet. #tmsxsw #SXSW.",0
2880,Note to self: downside of tweeting on an white iPad 2 expect to be mocked. @mention #sxsw,0
5130,"RT @mention @mention hey Rudy, are Belgiums and Dutch taking over #sxsw? We launched www.skylines.net and {link} today",1
1214,Traveling to #sxsw with your ipad 1 is so 3/10/2011,1
604,"iPad 2 in hand, awesome dude gave me cutsies on a 3 hour line. #austin #apple #sxsw #winning",2
3671,Want to win a ticket (1) to the #SXSW party? Rules are simple! {link} | Android Unite - Android News To The Masses #Android,1
2248,"In #SXSW Ballroom D for @mention from @mention 
one seat reserved in the fourth row if anyone wants to join #HTXSW",1
688,I won the iPad accessories bag! Thanks @mention #SXSW,2
4180,calling all android &amp; iphone app devs you need to follow @mention NOW &amp; find him at #sxsw screenburn for cool swag,1
703,Pedicab + iPhone charger would be epic win. #SXSW,2
2084,@mention are you in Texas? HOW IS IT?  #Apple #SXSW,1
2477,Don't need to charge at #sxsw if you're talking in the sun with your iphone: {link} boom!,1
3105,#iPad 2 reviews from #SXSW seem to range from 'wait until 2012/3/4/5/' and 'I-just-shat-my-fan-boy-knickers'.,2
8354,RecycleMatch; Google Earth to headline #Cleantech panel at #SXSW - on 3/15/11 @mention 3:30pm. Follow hashtag #saveustechies. {link},1
7378,#SXSW + #PHOTOGRAPHY + #iPhone = many live photos &amp; vids.  Watch this live feed here:  {link},1
2243,really amazing to see so many people putting up with Apple's Notes app on the iPad at #SXSW,0
6163,"RT @mention iReport on Austin Apple store, via @mention highlight from co-founder Josh Williams: {link} #sxsw",1
7670,Awesome presentation on digital magazines {link} #touchingstories #SXSW #gsdm,1
6162,RT @mention iPhone just auto-corrected &quot;merrier&quot; to &quot;nerdier.&quot; I must be at #sxsw,1
2474,Just saved the #sxsw 'I'm so productive I don't get anything done' with my iPad dongle. Get get'm #sxswbusy,1
5879,"RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw",1
2105,Android party #sxsw (@mention Lustre Pearl Bar w/ 36 others) {link},2
8680,"I'm at &quot;Designing iPad interfaces: new navigation schema&quot; at ACC, heading to a &quot;future of touch&quot; panel after. 1 track mind. #SXSW #sxswlib11",1
2550,"&quot;we do not want your undivided attention, so please take out your mobile phones and iPad 2s&quot; - @mention  #SXSW #LeanStartup",1
5998,"RT @mention Hey #sxsw exhibitors, why not capture your booth experience with a Retrollect disc? Most popular disc wins iPad 2! {link}",1
9079,&quot;papyrus...sort of like the ipad&quot; - nice! Lol! #SXSW Lavelle,2
5498,"RT @mention At #SXSW and want to win an iPad? Get on the case with #CHAOS, @mention and @mention {link}",1
5968,RT @mention Head over to  {link} by 1pm CST today to win VIP access to my acoustic solo set at #SXSW tonight,1
8953,At the #sxsw Google Blogger/Sketchup party with @mention ... it's unexpectedly quiet compared to last night...,1
2714,"#SXSW Come see Bitbop in Austin #gdgtaustin at the PureVolume House
504 Trinity on Monday, March 14th {link}",1
3762,+1 ÛÏ@mention +1 RT @mention Petricone says Google TV is just a browser. I don't think that's correct. #SXSWÛ,3
6801,RT @mention Tim Soo's invisible instruments are jaw dropping. iPhone+Wii controller. {link} #openexhibits #sxsw,2
1046,ÛÏ@mention RT @mention We interrupt your regularly scheduled #sxsw geek programming with big news {link}  #google #circlesÛ,1
6734,RT @mention The Beluga iPhone app is the highlight of this #SXSW. Excellent way to coordinate the #sxsw4japan relief effort.,2
7738,brace yourselves for the audio onslaught of #SXSW and enjoy this free music sampler from itunes: {link} #featuredartists,1
8380,@mention tell your followers to keep updated on all #sxsw parties w/ #eventseekr. Android: {link} iPhone app on its way,2
1662,At #sxsw &amp; want to drink free? Get the Ask Around IPhone App to find out where we are &amp; join us for drinks in #Austin.,1
5558,RT @mention best thing abt @mention for #SXSW?  great food &amp; drink w/patio &amp; plenty of free parking | 5-10 min N of &quot;the mess&quot; {link},1
695,"Turn your iPad into a 'physical messaging platform' with Holler Gram, a cheeky app we built for #SXSW. {link}",2
6970,"RT @mention Wooooo! Did I mention that we just released Discovr for IPHONE :)  It's out now, just in time for #sxsw. New features! {link}",2
6375,RT @mention No more stumbling around lost at #SXSW! Stay in contact w/ your group w/ @mention #iPhone application {link},2
2797,Enjoyed learning about @mention experimentation product strategy fr @mention #sxtxstate #sxsw {link},1
1249,Expecting to see a flood of shiny new ipad2's today @mention Line at apple store was around the block #sxsw,2
6668,RT @mention so awesome! RT @mention knitted staircase in attendance at #sxsw party tomo 7pm hosted by @mention &amp; @mention {link},1
5037,RT @mention : Aron Pilhofer from The New York Times just endorsed HTML over iPad at the #NewsApps #sxsw anÛ_ (cont) {link},1
6654,RT @mention Shhhh... the Promo Code for the iPad 2 Giveaway is SXSW2011 #SXSW Web Developers can be #winning too!... {link},1
3248,"Nieuwe regel?  &quot;Google before you tweet&quot; is the new &quot;think before you speak.&quot; - Mark Belinsky, #911tweets panel at #SXSW.",2
7110,Why do people at #sxswi insist on sharing footage of the Japanese tragedy? Do they not think other people at #SXSW know how to google?,1
2097,I go to bars and get free drinks because I have an iPhone. #doesdroid #SXSW,2
768,"Google to Launch Major New Social Network Called Circles, Possibly Today (Updated) at #SXSW {link}",1
1148,Following the Bing/Google SEO session #qagb at #SXSW and my buddy @mention #seo,1
5776,RT @mention Get the OWLE Bubo for iPhone with a $20 off coupon use code SBSW2011  #sxsw #SXSWFilm #SXSWi #almedia,1
2657,"Got in the Google party not before being interviewed by Twit TV, finally ran into @mention #sxsw",2
6047,RT @mention I can't wait to see what @mention 's been up to! @mention big news {link}  #google #circles #sxsw,2
6138,RT @mention Interesting. Google will launch circles later today where context is added to search #sxsw {link},1
3222,"By looking around at SXSWi, you would think Apple was the only tech company in existence. #SXSW",1
6504,"RT @mention RT @mention Apparently, if you Google &quot;ad preferences&quot; and you'll see what Google thinks you'll like. #seenocreepy #sxsw #PNID",1
3360,Had some great conversations at the UX meet-up and iPhone dev meet-up this afternoon. Onto the Phoenix for happy hour. #sxsw,1
7909,How bad is the line @mention the temporary apple store at #sxsw? #ipad2,1
561,.@mention Google Circles will be the first real alternative to Facebook #sxsw,2
6684,"RT @mention Standing at the top of the steps (right side coming out onto patio). Come and say, &quot;What's up, Android?&quot; #TeamAndroid #sxsw",1
3512,"Geeks Without Bounds #sxsw #meetup Geeks Without Bounds Sun, March 13, 6pm ÛÒ 7pm
Meet @mention the Turnstone Bus {link}",1
2352,About to check out &quot;mistakes I made building Netflix for iPhone.&quot; this is going to be cool -you should always learn from mistakes. #sxsw,2
4293,Hey pick me up one too will ya? RT @mention Omg.. Still in line for the new iPad n dieing of hunger! #sxsw who else is in line?,1
6455,RT @mention Public notes for &quot;5 steps to bulletproof UX strategy&quot;: {link} #sxsw #rhjr_ux5,1
7227,"I am curious about #Google Circle, their rumored new take on the next social network. Have to stay tuned for news from #SxSW.",1
6830,RT @mention Unloading the iPads  {link} #sxsw #apple #ipad2,1
1012,Found the pop-up Apple store at #SXSW,1
1882,RT Download 20+ FREE tracks from the #SXSW Music Sampler available on the @mention store today! {link},1
3611,"Can't believe I got in AND got a seat! &quot;Google &amp; Bing On Website Ranking at SXSW.&quot; #SXSW #qagb (@mention Hilton, Salon J) {link}",1
7722,"Find me around #sxsw today, grab a @mention slap bracelet and ask me how you can win an iPad 2 from @mention",1
4935,"Unlike Google Analytics, this is meant to show to others and has sharing capabilities. #sxsw #bavcid",1
2841,Just picked up white iPad 2 Pop up Apple Store #SXSW,1
5180,"RT @mention &quot;Google looks for technical solutions, which why they're not great at community because it's a human solution.&quot; #SXSW",0
1285,Def could use an iPad for  #SXSW today. Tweeting via iPhone sorta pretty much sux.,0
2993,Ever wonder how Google Maps captures those street views? #SXSW {link},1
1204,".@mention Three types of people at work: The Ghost, The Bad Apple and The Kid. #gamestorming #sxsw",1
5215,RT @mention #Apple to Hawk iPad 2 at #SXSW Festival Popup Store!  {link}  by @mention,2
5931,"RT @mention Google's Marissa Mayer on the location-based 'fast, fun and future' {link} #SXSW #SXSWi",2
7981,I'm obsessed with this #sxsw go iphone app. Feckin genius. Crazy long list of sessions less scary.,2
5639,RT @mention Confirmed! Apple store 2 week popup in Austin for #SXSW Now with picture!  {link} ( via @mention who gave us no credit! ),1
2744,every time u hold yur ipad 2 up in the air to snap a pic it reminds me of a priest holding up a bible. except designed in california. #sxsw,1
3496,"Well, Cashmore just gave the new iPad a crushing non-endorsement. #sxsw #checkins #ouch",0
4226,"A lot of love for Google APIs in session on visualizing government data @mention #sxsw, including My Maps, Maps API, Fusion Tables and Refine.",2
4977,Digging John McRee's talk about designing for Boomers? Maybe you'll like this research: {link} #sxsw #yourmom #olderadults,1
6840,RT @mention VERY IMPORTANT: Make sure you are donating to the JAPANESE Red Cross for #japan: {link} #sxsw #quake,1
4940,"All in google era @mention Google looks to the future with mobile, location-based devices | {link}  #SXSW",1
1411,Ideas? RT: @mention Groups were challenged with coming up with an iPhone app to solve their parenting/start-up issues #sxsw,1
1043,ÛÏ@mention RT @mention - Marissa Mayer: Google Will Connect the Digital &amp; Physical Worlds Through Mobile - {link} #sxswÛ,1
4407,At Houston airport to #sxsw and the number of peeps texting away is hysterical. more than one #iPhone user coveting electric outlet lol,1
3557,Mistakes I made building Netflix for the iPhone. #sxsw @mention The Hilton {link},1
8398,@mention Thank you for retweeting @mention RT of my Apple Store #sxsw info.,1
8558,Guy next to me in the bathroom props his iPad above the urinal and keeps using it while going. These people are serious. #SXSW,2
3296,"#sxsw Google party in Austin Texas, on entry received anti privacy law petition, sunglasses and free beer. {link}",2
4565,@mention needs a driving buddy for 30 hours from #Albany to #SXSW -&gt; {link},1
1080,There's a short line building at the flash Apple store downtown. People want their new iPads. #SXSW,1
7360,Google expected to release new uber social sharing at #sxsw : Circles. your thoughts? {link},2
4022,#playhopskoch is in the apple app store (as well as the android market) getting ready to rock #sxsw,2
5821,RT @mention Google fires a shot at Foursquare with check-in rewards and titles {link} by @mention #SXSW,1
68,"Boooo! RT @mention Flipboard is developing an iPhone version, not Android, says @mention #sxsw",0
1957,DL the #Calyp app today! Avail in the iTunes App Store &amp; Android Market. Special perks for #Endorsers at #SXSW #Calyp Casa,1
7397,"#tech #Apple Opening Pop-Up Store in Austin for #SXSW Geekfest [Apple]: Our #Brian_Lam, and the thousands... {link} #technology",1
2139,80s band at google/ACLU 1986 party rocks  #SXSW  {link},2
7264,Anyone know if the #sxsw Apple store sells MacBook batteries? #sxswi,1
4282,Google's Marissa Meyers: &quot;Some of our products should just be features.&quot; Me: Agree #SXSW,1
7631,"Apple store peeps come running, high-fiving all in line. Open any sec? Enuf for all us chumps? #SXSW #ipad2 {link}",2
2431,Extra iPad 2 for sale in Austin convention center who wants one? {link},1
7846,Google has been collecting data on the types of requests they've been receiving from governments globally - #privacybootcamp #sxsw,1
4321,LOL! RT @mention I'll bet there's a lot of nerds at #SXSW using the #iPhone Light Saber app in barroom brawls instead of their fists.,2
1105,They just started bringing out the crowd baracades at the #sxsw PopUp Apple Store.  {link},1
2663,"New update HootSuite Mobile for #SXSW ~ Updates for iPhone, BlackBerry &amp; Android {link}",1
8488,Google Latina and see what you find? Porn...this is the first impression that people get about us? #latism #sxsw #sxswLatAm #LatinasInTech,1
2822,"It's called HOT SPOTS  -- Mobile Heatmap iPhone App (leveraging 4sq) for #SXSW Helps You Find Hot, or Quiet, Places",2
7893,"ha, that's one way to track your contacts RT @mention W @mention and john android #sxsw @mention {link}",1
8855,"If there was a popup store in Austin that sold nothing but iPhone battery extenders, it would make so much money. #sxsw",0
7056,all the cool apps coming out at #SXSW are making me miss my iPhone 4 in a big way,2
5246,RT @mention #pubcamp #kirkus #sxsw   download Qrank on your ipad/iphone before you come to pubcamp sxsw 2011 - prizes!,1
5384,RT @mention Almost every &quot;how do you _______?&quot; is answered w Google Docs in this session.  #sxsw #looseorganizations,2
7650,"Another great panel at 5 pm at the Hilton - Austin's own @mention Nik Daftary:  Left Brain Search = Google, Right Brain Search = X #sxsw",1
8894,@mention what size did you get? Did you got the apple pop store they opened up at #sxsw,1
8481,"#Apple enthusiasts lining up for #iPad2 outside pop-up Apple store in Austin for #SXSW. 6th/Congress, opens 5pm {link}",1
5791,RT @mention Good CNN article on why #SXSW is important to social web innovators. {link} This is why I'm bringing Griddler iPad app there.,2
8213,new job at Apple? ÛÏ@mention Met the team that set up the #sxsw Apple store - set up whole place from nothing in 3 days. Great work!Û,2
7387,#SXSW: Apple doing 'i' business at key music event {link} (via @mention,1
5738,RT @mention Found a road dawg to check out this iPad store #sxsw @mention,1
6059,RT @mention I know it's #SXSW because my iPhone has started lying to me about its signal strength.,0
4052,SXSW panel: Google envisions search without searches: {link} #sxsw #sxswi,1
1454,Thank you! RT @mention #sxsw #touchingstories great presentation on future of digital magazines {link} (@mention,1
2042,Does the apple pop-up store still have iPads? #sxsw #sxswi,2
3778,Hey @mention if you were to design any image onto an iPhone case...what would it be? We might have a surprise for you at #sxsw ;],1
6502,"RT @mention RT @mention ÷¼ Happy Woman's Day! Make love, not fuss! ÷_ {link} ë© #edchat #musedchat #sxsw #sxswi #classical #newTwitter",1
340,The queue at the apple pop-up store #sxsw {link},1
7809,Will I survive #SXSW will only 1.6 gigs of space left on my iPhone? We shall see.,0
6001,"RT @mention Hey #SXSW movers and shakers, @mention is publishing a &quot;Poke the Box&quot; eBook next week. Get involved: {link}",1
3954,@mention just checking out the  #iPhone app. Very nice - Check it out at {link} have fun at #sxsw,2
4240,We're at Lustre Pearl for #teamandroidsxsw cause we love our Android geeks! #sxsw {link},2
2015,#sxsw  thanks for the ever present iPhone barging tables...,2
3598,It is ridiculous to see someone taking a photo during a session with their iPad. Cannot wait to see concert use. #SXSW #Silly,0
4912,"In honor of Apple's #SXSW pop-up shop, here are some thoughts on how landlords &amp; leasing agents can utilize pop-up shops. {link}",2
8169,Come visit @mention on Aisle 1300 across from Google. #SXSW (@mention SXSW Trade Show w/ @mention {link},1
6467,RT @mention ReadWriteWeb is reporting Google might launch its new social network at #SXSW today -- {link},1
5263,RT @mention #sxsw @mention rocks the casbah at @mention @mention #partylikeits1986 for digital rights  {link},1
8567,"Planning to wait for the iPad2 at the #sxsw Apple Store, get #infeKTD. Might be players in the crowd.  {link}",2
4349,Spent 45 mins @mention the Foursquare lot charging the iPhone. Got it from 29% back up to 75% before getting in line for the Digg party. #SXSW,1
2206,Marissa Mayer @mention future: not AR but &quot;contextual discovery&quot;-- image+location+personalized context+recommendations #SXSW,1
8733,Plucked out of the very end of the taxi line by a stranger from @mention for lift to airport in rental car #payitforward #sxsw,1
7619,Apple store downtown Austin open til Midnight. #sxsw,1
7696,Thanks girl! RT @mention Congrats to @mention on winning the last @mention #iPad case for her boyfriend aw :) #SXSW #cbatsxsw,2
715,So {link} is part of my presentation at #SXSW so good thing it's crashing now instead of then. Works best on iPhone/Android,2
7870,"Okay, this is really it: yay new @mention for #Android app!!!!11 kthxbai. #sxsw",2
5595,RT @mention Can't be at #sxsw? download their free music mix on itunes {link},1
110,Kawasaki: &quot;pagemaker saved Apple.&quot; Oh those were the days. #sxsw #jwtatl #enchantment,1
2571,"Apple heads to SXSW, sets up temporary store in Austin {link} #Apple #iPad2 #RanceWilemon #SXSW #WhetherApple",1
4103,#SXSW Apple picked a great venue to launch the new Ipads.,2
336,"#technews At SXSW, Apple schools the marketing experts {link} #Tech_News #Apple #Jobs_Co #SXSW #tech",2
5641,RT @mention Congrats to @mention for winning the Ipad 2 raffled at the #SmileyParty. Check your inbox for details! #sxsw,2
5724,RT @mention First stop on the #SXSW @mention &amp; @mention hunt: Austin Java. Get in the spy game now for a chance to win an iPad!,1
730,"@mention  Its bigger than an iphone and smaller than a PC, so good for big events like #SXSW and meeti? {link}",2
6558,RT @mention RT @mention Heard about Apple's pop-up store in downtown Austin? Pics are already on Gowalla: {link} #sxsw [Pop-POP!],2
8571,&quot;Tattoo for an iPad&quot; chalked on the pavement. What can it mean? #sxsw #applefanatic,2
7603,No biz cards! Bump on iphone or google me RT @mention #SXSW is when I basically become automatic business card dispenser for a week,1
8183,sketchy RT @mention Apple to open temporary store for #SXSW at 6th and Congress {link},1
3502,At the iPhone dev meetup #SXSW,1
2288,"At: Left Brain Search = Google. Right Brain Search = X at SXSW.
{link} #SXSW #BetterSearch",1
608,This Post Has Nothing to do with #SXSW {link},1
41,"HootSuite - HootSuite Mobile for #SXSW ~ Updates for iPhone, BlackBerry &amp; Android: Whether youÛªre getting friend... {link}",1
651,I have no idea why this startupbus thing is so addictive: {link} #sxsw Also just added Android app.,2
8737,Hanging out with @mention at the @mention #google Industry Party...good crowd!  #sxsw,1
498,I need to find a better #SXSW stream to follow. The inane iPad 2 tweets are surely not what SouthBy is about,0
6673,"RT @mention So, are you a kickass #iPhone developer? Are you at #SxSW. Want to do something cool? Follow me and shoot me a note.",2
7539,It's clear I will never be cool at #SXSW because I am without an iPad. And I'm generally not cool. Doubly handicapped,2
6722,RT @mention Thanks to Heathcare Digital @mention for publishing the news about our new Medical Apps showcased at #SXSW {link} #sxswh,1
1552,"@mention @mention @mention RT @mention Google to Launch Major New Social NetworkCircles, posbly Today {link} #sxsw",1
4238,"Hey, you lucky dogs at #SXSW with iPads -- check out the Holler Gram app: {link}",2
1302,Wishing I was at #sxsw to see the rumored demo of @mention new social network 'Circles' {link} (via @mention,2
5091,RT @mention @mention  of Google: Think while making as fast as you can - aim to have a product on day one: #agileagency #sxsw,1
1983,@mention and @mention #SXSW Industry Party (@mention GSD&amp;M w/ 64 others) {link},1
4365,"Google &amp; Bing- Website Ranking, with Danny Sullivan, Duane Forrester and Matt Cutts {link} #vizthink #sxsw #ogilvynotes",1
3416,"Your Mom Has an iPad: Designing for Boomers at SXSW.
{link} #SXSW",1
933,"To buy or not to buy RT @mention Before It Even Begins, Apple WinsåÊ#SXSW {link}",2
3667,"Just in time for #SXSW, @mention has it's own NFC enabled google places door sticker!  {link}",1
5001,Two year old shows us howmto use iPad #USDes #sxsw,2
7641,&quot;There's a reason why Google isn't in social -- they are too technical.&quot; #sxsw #comments,0
1494,@mention 'GoodGuide' iphone app scans barcode to rank environmental responsibility of the company-nice pressure!#smmnextgen #sxsw,2
7316,#Apple pop up store at #sxsw selling the new iPad. {link},1
6740,"RT @mention The Google / ACLU party tonight at #sxsw is the best thing ever. (And apparently, the Spazmatics are a franchised band. But they rock.)",2
3126,Marissa Meyer showing hot location visuals at ski slopes and art galleries powered by Google. #SXSW,1
7549,"iPad 2 for sale (cc #SXSW #SXSWi #TheInternet)

{link}",1
8555,"@mention to Launch Social Network Called Circles, Possibly Today {link} #sxsw via: @mention - This should be interesting ^ JL",1
2290,Come celebrate w/ Charity Water tonight! (Google is throwin the party). Jump start your #sxsw week off right! studentsforcleanwater.org/rsvp,2
6041,RT @mention How to design for baby boomers: DON'T. John McRee on #iPad design #sxsw #yourmom,1
2453,SXSW Crowd Earns $10K for Charity by Playing a Game [PICS]: In an unusual keynote speech... {link} #News #sxsw #Cyber #iPhone,1
5302,"RT @mention #SXSW Interactive: GoogleÛªs Mobile Future, and the Elusive Û÷Power of Here' | @mention {link}",1
906,#sxsw did my good deed ... returned a lost iPhone,1
2512,"Getting ideas at #SXSW? Save them on your iPad using Action Lists. True to GTD, syncs w/ iPhone &amp; web.
{link}",2
3939,I would give my Apple stock to be more like @mention {link} #SXSW,3
4150,#SXSW Go let's you rate &amp; review sessions (although the experience on the iPhone is a bit torturous).,0
6057,"RT @mention I just fell asleep for 2 hours with my eyes open, staring into the #SXSW stream on my iPad 2. {link}",2
8467,The only thing I got from this smarmcake #sxsw writeup was that #Google has #ontologists. {link} #ontologyshoutoutwut,1
3731,"Team heading to Big Boi show, thanks to @mention crew.  RT and find the owl for free tattoo {link} #sxsw",1
7681,Google (tries again) to launch a new social network called Circles: {link} #sxsw RT @mention @mention,1
7232,Checking out Google's @mention keynote at #sxsw #mkesxsw who is from Wisconsin!,2
1827,Just got a new #iPad case from @mention #SXSW - check out the female alien {link},1
4881,"Welcome to TX. Make friends, spend lotsa money &amp; most importantly, look up from ur iphone occasionally if u expect not 2 get run over #sxsw",1
7054,jqTouch looks amazing. It has an Apple theme that makes web pages look just like native iPhone apps. #sxsw #geekery,2
1750,@mention #webmobile talking about #mVideo. Talked about iPhone and Android video but what about the other 85% of phones? #SXSW,1
7226,"Part of Journalsim is the support of democracy, yes? Informed populous, yes? iPad, as a focus, does not support that #newsapps #sxsw",0
5349,"RT @mention 12:30pm, Hilton 615AB, at #sxsw: RT @mention Who is going to the Android Developers Meetup? I'm looking forward to meeting @mention",1
6225,RT @mention Just took a survey on iPhone while in Starbucks line. Got free Sbux gift card. Instant research. Instant gratification. #sxsw,1
4062,@mention Last but not least  get a copy of Stupid Game Plus for your iPhone {link} also for a special #sxsw price!,2
1017,"Brilliant PR stunt, business idea and customer service response in one: Apple sets up a pop-up store at #sxsw, draws crowds, media &amp; revenue",2
